location_id,location_name,parameter,value,unit,datetimeUtc,datetimeLocal,timezone,latitude,longitude,country_iso,isMobile,isMonitor,owner_name,provider
6950,"Jadavpur, Kolkata - WBPCB","co",0.51,"ppb","2026-06-29T11:15:00Z","2026-06-29T16:45:00+05:30","Asia/Kolkata",22.49929,88.36917,,,,"West Bengal Pollution Control Board","CPCB"
6950,"Jadavpur, Kolkata - WBPCB","co",0.5,"ppb","2026-06-29T11:30:00Z","2026-06-29T17:00:00+05:30","Asia/Kolkata",22.49929,88.36917,,,,"West Bengal Pollution Control Board","CPCB"
6950,"Jadavpur, Kolkata - WBPCB","co",0.47,"ppb","2026-06-29T11:45:00Z","2026-06-29T17:15:00+05:30","Asia/Kolkata",22.49929,88.36917,,,,"West Bengal Pollution Control Board","CPCB"
6950,"Jadavpur, Kolkata - WBPCB","co",0.5,"ppb","2026-06-29T12:00:00Z","2026-06-29T17:30:00+05:30","Asia/Kolkata",22.49929,88.36917,,,,"West Bengal Pollution Control Board","CPCB"
6950,"Jadavpur, Kolkata - WBPCB","co",0.51,"ppb","2026-06-29T12:15:00Z","2026-06-29T17:45:00+05:30","Asia/Kolkata",22.49929,88.36917,,,,"West Bengal Pollution Control Board","CPCB"
6950,"Jadavpur, Kolkata - WBPCB","co",0.54,"ppb","2026-06-29T12:30:00Z","2026-06-29T18:00:00+05:30","Asia/Kolkata",22.49929,88.36917,,,,"West Bengal Pollution Control Board","CPCB"
6950,"Jadavpur, Kolkata - WBPCB","co",0.52,"ppb","2026-06-29T12:45:00Z","2026-06-29T18:15:00+05:30","Asia/Kolkata",22.49929,88.36917,,,,"West Bengal Pollution Control Board","CPCB"
6950,"Jadavpur, Kolkata - WBPCB","co",0.51,"ppb","2026-06-29T13:00:00Z","2026-06-29T18:30:00+05:30","Asia/Kolkata",22.49929,88.36917,,,,"West Bengal Pollution Control Board","CPCB"
6950,"Jadavpur, Kolkata - WBPCB","co",0.5,"ppb","2026-06-29T13:15:00Z","2026-06-29T18:45:00+05:30","Asia/Kolkata",22.49929,88.36917,,,,"West Bengal Pollution Control Board","CPCB"
6950,"Jadavpur, Kolkata - WBPCB","co",0.55,"ppb","2026-06-29T13:30:00Z","2026-06-29T19:00:00+05:30","Asia/Kolkata",22.49929,88.36917,,,,"West Bengal Pollution Control Board","CPCB"
6950,"Jadavpur, Kolkata - WBPCB","co",0.55,"ppb","2026-06-29T13:45:00Z","2026-06-29T19:15:00+05:30","Asia/Kolkata",22.49929,88.36917,,,,"West Bengal Pollution Control Board","CPCB"
6950,"Jadavpur, Kolkata - WBPCB","co",0.51,"ppb","2026-06-29T14:00:00Z","2026-06-29T19:30:00+05:30","Asia/Kolkata",22.49929,88.36917,,,,"West Bengal Pollution Control Board","CPCB"
6950,"Jadavpur, Kolkata - WBPCB","co",0.5,"ppb","2026-06-29T14:15:00Z","2026-06-29T19:45:00+05:30","Asia/Kolkata",22.49929,88.36917,,,,"West Bengal Pollution Control Board","CPCB"
6950,"Jadavpur, Kolkata - WBPCB","co",0.52,"ppb","2026-06-29T14:30:00Z","2026-06-29T20:00:00+05:30","Asia/Kolkata",22.49929,88.36917,,,,"West Bengal Pollution Control Board","CPCB"
6950,"Jadavpur, Kolkata - WBPCB","co",0.48,"ppb","2026-06-29T14:45:00Z","2026-06-29T20:15:00+05:30","Asia/Kolkata",22.49929,88.36917,,,,"West Bengal Pollution Control Board","CPCB"
6950,"Jadavpur, Kolkata - WBPCB","co",0.5,"ppb","2026-06-29T15:00:00Z","2026-06-29T20:30:00+05:30","Asia/Kolkata",22.49929,88.36917,,,,"West Bengal Pollution Control Board","CPCB"
6950,"Jadavpur, Kolkata - WBPCB","co",0.49,"ppb","2026-06-29T15:15:00Z","2026-06-29T20:45:00+05:30","Asia/Kolkata",22.49929,88.36917,,,,"West Bengal Pollution Control Board","CPCB"
6950,"Jadavpur, Kolkata - WBPCB","co",0.5,"ppb","2026-06-29T15:30:00Z","2026-06-29T21:00:00+05:30","Asia/Kolkata",22.49929,88.36917,,,,"West Bengal Pollution Control Board","CPCB"
6950,"Jadavpur, Kolkata - WBPCB","co",0.5,"ppb","2026-06-29T15:45:00Z","2026-06-29T21:15:00+05:30","Asia/Kolkata",22.49929,88.36917,,,,"West Bengal Pollution Control Board","CPCB"
6950,"Jadavpur, Kolkata - WBPCB","co",0.49,"ppb","2026-06-29T16:00:00Z","2026-06-29T21:30:00+05:30","Asia/Kolkata",22.49929,88.36917,,,,"West Bengal Pollution Control Board","CPCB"
6950,"Jadavpur, Kolkata - WBPCB","co",0.51,"ppb","2026-06-29T16:15:00Z","2026-06-29T21:45:00+05:30","Asia/Kolkata",22.49929,88.36917,,,,"West Bengal Pollution Control Board","CPCB"
6950,"Jadavpur, Kolkata - WBPCB","co",0.5,"ppb","2026-06-29T16:30:00Z","2026-06-29T22:00:00+05:30","Asia/Kolkata",22.49929,88.36917,,,,"West Bengal Pollution Control Board","CPCB"
6950,"Jadavpur, Kolkata - WBPCB","co",0.52,"ppb","2026-06-29T16:45:00Z","2026-06-29T22:15:00+05:30","Asia/Kolkata",22.49929,88.36917,,,,"West Bengal Pollution Control Board","CPCB"
6950,"Jadavpur, Kolkata - WBPCB","co",0.51,"ppb","2026-06-29T17:00:00Z","2026-06-29T22:30:00+05:30","Asia/Kolkata",22.49929,88.36917,,,,"West Bengal Pollution Control Board","CPCB"
6950,"Jadavpur, Kolkata - WBPCB","co",0.5,"ppb","2026-06-29T17:15:00Z","2026-06-29T22:45:00+05:30","Asia/Kolkata",22.49929,88.36917,,,,"West Bengal Pollution Control Board","CPCB"
6950,"Jadavpur, Kolkata - WBPCB","co",0.51,"ppb","2026-06-29T17:30:00Z","2026-06-29T23:00:00+05:30","Asia/Kolkata",22.49929,88.36917,,,,"West Bengal Pollution Control Board","CPCB"
6950,"Jadavpur, Kolkata - WBPCB","co",0.52,"ppb","2026-06-29T17:45:00Z","2026-06-29T23:15:00+05:30","Asia/Kolkata",22.49929,88.36917,,,,"West Bengal Pollution Control Board","CPCB"
